shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_3649,35.339638,-119.051071,1596,186618.51216714
p_3649,35.339642,-119.051689,1597,186674.69590382
p_3649,35.339642,-119.051979,1598,186701.05961732
p_3649,35.339649,-119.052406,1599,186739.88567915
p_3649,35.339657,-119.052986,1600,186792.62056885
p_3649,35.339661,-119.054161,1601,186899.43996269
p_3649,35.339661,-119.055099,1602,186984.71291949
p_3649,35.339657,-119.055344,1603,187006.99012808
p_3649,35.339645,-119.055565,1604,187027.12515786
p_3649,35.33963,-119.055756,1605,187044.56841542
p_3649,35.3396,-119.056168,1606,187082.1706812
p_3649,35.339584,-119.05629,1607,187093.40279095
p_3649,35.339569,-119.056458,1608,187108.76597774
p_3649,35.339497,-119.056923,1609,187151.7870143
p_3649,35.339447,-119.057167,1610,187174.65207458
p_3649,35.339355,-119.057594,1611,187214.79001194
p_3649,35.339161,-119.058296,1612,187282.14052394
p_3649,35.339077,-119.058563,1613,187308.14110062
p_3649,35.338821,-119.059288,1614,187379.91019576
p_3649,35.338272,-119.060783,1615,187528.84605356
p_3649,35.338844,-119.060936,1616,187593.81403803
p_3649,35.339409,-119.06105,1617,187657.34992354
p_3649,35.339573,-119.061073,1618,187675.66494494
p_3649,35.339832,-119.061066,1619,187704.40721386
p_3649,35.341969,-119.061066,1620,187941.50059044
p_3649,35.344181,-119.061073,1621,188186.91589275
p_3649,35.346912,-119.061073,1622,188489.91191995
p_3649,35.347878,-119.061081,1623,188597.08914061
p_3649,35.348217,-119.061066,1624,188634.72486779
p_3649,35.348656,-119.061081,1625,188683.4496686
p_3649,35.352062,-119.061081,1626,189061.33516548
p_3649,35.353607,-119.061073,1627,189232.74989992
p_3649,35.354164,-119.061066,1628,189294.55069276
p_3649,35.354321,-119.061066,1629,189311.96938366
p_3649,35.354321,-119.061256,1630,189329.23903707
p_3649,35.353611,-119.061256,1631,189408.01145728
p_3649,35.353611,-119.061455,1632,189426.09930521
p_3649,35.353565,-119.061455,1633,189431.20287014
p_3649,35.353416,-119.061493,1634,189448.09095923
p_3649,35.353416,-119.062004,1635,189494.53775577
